screen_name,id_str,created_at,coordinates,place,text,geo_location,text_count
mystical0404,1153488176150929440,2019-07-23 02:13:06,,,@NYScanner Flash flood,,3
lizstack117,1153488145184362501,2019-07-23 02:12:59,,,@JohnFurrToronto @eco_andrew @historygirlMA @NYScanner @benFranklin2018 Gowanus - but that’s not what this is. Appa… https://t.co/9LwJ2k5aYz,,15
lostblackboy,1153488113072820227,2019-07-23 02:12:51,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='011add077f4d2da3', url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', place_type='city', name='Brooklyn', full_name='Brooklyn, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]), attributes={})","@lifethruglasses Brooklyn is on the coast, it floods *all the time*. A good deal of Brooklyn is a level 1 flood zone.",,22
shilpakalowar,1153488097994260481,2019-07-23 02:12:47,,,"170 Dead, Over 1 Crore Affected In Assam, Bihar Floods https://t.co/MnnjU3moPe",,11
rebecaloisl,1153488092705243136,2019-07-23 02:12:46,,,"'The People Have Spoken': Estimated 400,000 Puerto Ricans Flood Streets to Demand Rosselló Resign Immediately -… https://t.co/G4GzJwNwtQ",,17
TFLorenzi,1153488082873802752,2019-07-23 02:12:44,,,Damn you know where it doesn’t flood like this? Manhattan @KDTrey5 https://t.co/ha3dzXJHqN,,12
XWNetwork,1153488065656213504,2019-07-23 02:12:40,,,WBIR Weather 9:15 PM: A Flood Warning is in effect for Knox Co until Midnight and a Flood Advisory remains in effec… https://t.co/dEDTY1o27y,,23
GirlTorii,1153488063986896902,2019-07-23 02:12:39,,,@MaIencia Yes and flood warnings also,,6
gaudrahan,1153488037906509824,2019-07-23 02:12:33,,,@outofsocks @mpotkins @calgarysun Bud remember the flood a few years ago?,,11
sajazz,1153488023977435141,2019-07-23 02:12:30,,,@MichBell @kimashton You can have ours!!!   I don’t mind rain but we get it in one huge storm that flood us.,,21
JasmineEnjoli,1153488015739801600,2019-07-23 02:12:28,,,Hearing rain hit different when you was affected by the flood of 2016 and the river high as hell right now 😫 ☔️,,23
baddreamqueen,1153487998681571328,2019-07-23 02:12:24,,,I need to tell more people the positive things I think of them before I die in a flash flood,,20
kaylagamboa16,1153487969581326336,2019-07-23 02:12:17,,,how tf am i gonna get to ashleighs house when all the streets to get to her house mf flood like a bitchh,,23
DawnNovelli,1153487961473896448,2019-07-23 02:12:15,,,@Msmariablack @gesb2 @HoodlumRIP @1zzyzyx1 @FrancisWegner @thmscog @Clarendafalls @Flaminglunatic1 @wysiwyg503… https://t.co/ODbYnbykx1,,10
NSWN_SevereWx,1153487919912542208,2019-07-23 02:12:05,,,"NWS Pueblo CO issued a Flash Flood Warning for Custer, CO. Expiring at 08:19 PM (Local)",,16
NSWN_SevereWx,1153487918213804032,2019-07-23 02:12:05,,,"NWS Midland/Odessa TX issued a Flash Flood Warning for Midland, TX; Andrews, TX; Ector, TX; Martin, TX. Expiring at 12:15 AM (Local)",,22
LetsPtp,1153487915424669696,2019-07-23 02:12:04,,,Good thing about Flatbush ......it doesn’t flood like this .... https://t.co/B37F02rJDA,,11
NSWN_SevereWx,1153487915244277761,2019-07-23 02:12:04,,,"NWS Omaha/Valley NE issued a Flood Warning for Cass, NE; Mills, IA. Expiring at 12:10 PM (Local)",,17
NSWN_SevereWx,1153487913365192704,2019-07-23 02:12:03,,,"NWS Omaha/Valley NE issued a Flood Warning for Nemaha, NE; Atchison, MO. Expiring at 12:10 PM (Local)",,17
NSWN_SevereWx,1153487911553294336,2019-07-23 02:12:03,,,"NWS Omaha/Valley NE issued a Flood Warning for Fremont, IA; Otoe, NE. Expiring at 12:10 PM (Local)",,17
chemobrainfog,1153487911301648385,2019-07-23 02:12:03,,,"@stales Soon to be moving slacker ... and, newly divorced - still drunk on life slacker ... and my friend's son's c… https://t.co/uSANFePoet",,23
NSWN_SevereWx,1153487909510623236,2019-07-23 02:12:03,,,"NWS Omaha/Valley NE issued a Flood Warning for Richardson, NE; Holt, MO. Expiring at 12:10 PM (Local)",,17
ultsjackpil,1153487861838229504,2019-07-23 02:11:51,,,"@mytiiny new york city is doing a lot worse than new york state,, i think the flood watch died down as of rn",,23
sushantsingh15,1153487814442528775,2019-07-23 02:11:40,,,"Following Mr. Akshay Kumar’s (a Bollywood Superstar) Rs. 2 crore donations for the victims of Assam Flood, I just m… https://t.co/Tykq4MOdPZ",,21
Satch7Eddie,1153487784482676738,2019-07-23 02:11:33,,,@RyanAFournier @Charlot53399013 We all need to join them &amp; call ICE whenever we know or see an area where there are… https://t.co/ThI2Upppfk,,22
sketch_n_boi,1153487764522000390,2019-07-23 02:11:28,,,"@NYScanner Like I obviously know this is a real flood, happening right now, but it just reminds me of that shitty movie",,22
xdroook,1153487737493889024,2019-07-23 02:11:22,,,@oFabz LMFAOOOOOOO the fakes flood in don’t they,,8
NWSMidland,1153487732687167493,2019-07-23 02:11:20,"{'type': 'Point', 'coordinates': [-102.34180324, 32.00266362]}","Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='e0060cda70f5f341', url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', place_type='admin', name='Texas', full_name='Texas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]), attributes={})","Flash Flood Warning including Odessa TX, Gardendale TX, North Cowden TX until 12:15 AM CDT https://t.co/wv1S8KnqTX","{'type': 'Point', 'coordinates': [32.00266362, -102.34180324]}",16
greenleftweekly,1153487695454208002,2019-07-23 02:11:12,,,'The people have spoken.'  https://t.co/cyyAme5ggk #RickyRenunciaYa #RickyResign,,7
wolfgar77,1153487609466781696,2019-07-23 02:10:51,,,@RlalbrechtTroy @Canna420Uk @PainesReason @citizenscienti3 @EBatterson @kyhilist_ @geraldpayne25 @JohnJotink… https://t.co/AKLfvSoUfn,,9
EsparzaEmeri,1153487607969566720,2019-07-23 02:10:51,,,i get a flash flood warning after I already almost died driving through floods 😒,,15
JamesLujan28,1153487586804948992,2019-07-23 02:10:46,,,"There’s no windows where I’m at in the hospital so I walk outside and there’s a flood, wtf?",,18
NWSFlashFlood,1153487584842145792,2019-07-23 02:10:45,,,"Flash Flood Warning including Odessa TX, Gardendale TX, North Cowden TX until 12:15 AM CDT https://t.co/8JvmVXMqYp",,16
Justiner575,1153487575249805312,2019-07-23 02:10:43,,,My neighbors leave their dogs outside at all times and today during multiple flood warnings I could hear them howli… https://t.co/dmpOX16QkG,,21
janamb,1153487568509505536,2019-07-23 02:10:41,,,"@DavidHuddo 7 years ago yesterday my dad died, memories flood back. I recalled having to phone relatives to tell th… https://t.co/Ukj6psP6QP",,21
JayScot61742344,1153487567184113668,2019-07-23 02:10:41,,,"This is near my home.  When this washout was covered with swift-moving flood waters, someone drove into it, was swe… https://t.co/3W1YH4VPmV",,21
csalazarr_x33,1153487540764192768,2019-07-23 02:10:35,,,never want to work when it’s raining. EVER. First time ever experience THAT MUCH FLOOD.,,15
vision63,1153487540373950464,2019-07-23 02:10:35,,,‘I want my father in the Hall of Fame’: Curt Flood’s heroic legacy https://t.co/PnRfv4Ak5N,,14
Mr_BeardedLady,1153487513526460417,2019-07-23 02:10:28,,,JESUS WHY DO FLASH FLOOD ALERTS HAVE TO BE SO LOUD WHEN I HAVE MY AIRPODS IN,,17
NSWN_SevereWx,1153487416977739776,2019-07-23 02:10:05,,,"NWS Kansas City/Pleasant HIll MO issued a Flood Warning for Doniphan, KS; Buchanan, MO; Andrew, MO. Expiring at 09:08 PM (Local)",,21
ErickAdameOnTV,1153487416843526145,2019-07-23 02:10:05,,,"As the flood waters recede this evening, we take a quick look at how much rain fell across the City Monday evening. https://t.co/13RULlFDyP",,23
NSWN_SevereWx,1153487414884745217,2019-07-23 02:10:05,,,"NWS Kansas City/Pleasant HIll MO issued a Flood Warning for Jackson, MO; Ray, MO; Clay, MO. Expiring at 09:08 PM (Local)",,21
NSWN_SevereWx,1153487413135781888,2019-07-23 02:10:04,,,"NWS Kansas City/Pleasant HIll MO issued a Flood Warning for Howard, MO; Cooper, MO. Expiring at 09:08 PM (Local)",,19
NSWN_SevereWx,1153487411147608064,2019-07-23 02:10:04,,,"NWS Kansas City/Pleasant HIll MO issued a Flood Warning for Jackson, MO; Ray, MO; Lafayette, MO. Expiring at 09:08 PM (Local)",,21
NSWN_SevereWx,1153487409016922117,2019-07-23 02:10:03,,,"NWS Kansas City/Pleasant HIll MO issued a Flood Warning for Carroll, MO; Saline, MO; Lafayette, MO. Expiring at 09:08 PM (Local)",,21
NSWN_SevereWx,1153487407129518080,2019-07-23 02:10:03,,,"NWS Kansas City/Pleasant HIll MO issued a Flood Warning for Carroll, MO; Saline, MO; Chariton, MO. Expiring at 09:08 PM (Local)",,21
NSWN_SevereWx,1153487405288251394,2019-07-23 02:10:02,,,"NWS Kansas City/Pleasant HIll MO issued a Flood Warning for Howard, MO; Saline, MO; Chariton, MO. Expiring at 09:08 PM (Local)",,21
seungwooseokk,1153487382772981760,2019-07-23 02:09:57,,,The worst situation to get on a flight is when you have a runny nose and it feels like your whole brain and ears ar… https://t.co/rYaMA6AuM8,,26
iembot_pub,1153487378805403648,2019-07-23 02:09:56,,,PUB expires Flash Flood Warning for Custer [CO] https://t.co/SZOnE6yI5k,,9
newswest9,1153487351798104064,2019-07-23 02:09:50,,,"Stormtracker9 alert: Flash Flood Warning for Andrews, Ector, Martin and Midland County in TX until 12:15am CDT Tuesday. #st9alert #TXWX",,20
TexasStormAlert,1153487350032302080,2019-07-23 02:09:49,,,"Flash Flood Warning for Andrews, Ector, Martin and Midland County until 12:15am Tuesday.",,13
rrobertswxlab,1153487346521657344,2019-07-23 02:09:48,,,"Ron Roberts Weather Flash Flood Warning for Andrews, Ector, Martin and Midland County in TX until 12:15am CDT Tuesd… https://t.co/FRGcOrsBWm",,20
iembot_maf,1153487334891020288,2019-07-23 02:09:46,,,"MAF issues Flash Flood Warning for Andrews, Ector, Martin, Midland [TX] till Jul 23, 12:15 AM CDT https://t.co/7TTbMm43zl",,18
EASAlerts,1153487334849093637,2019-07-23 02:09:46,,,"MAF issues Flash Flood Warning for Andrews, Ector, Martin, Midland [TX] till Jul 23, 12:15 AM CDT https://t.co/EkEMoV6NXN",,18
NewMexWXAlerts,1153487334844882944,2019-07-23 02:09:46,,,"MAF issues Flash Flood Warning for Andrews, Ector, Martin, Midland [TX] till Jul 23, 12:15 AM CDT https://t.co/u1lzpcZ3zH",,18
NWSMidland,1153487332290519040,2019-07-23 02:09:45,,,"LSR: 4 N Seminole [Gaines Co, TX] law enforcement reports FLASH FLOOD at 09:00 PM CDT (water covering hwy 385.) https://t.co/BK9iRsnO40",,21
iembot_maf,1153487331371966466,2019-07-23 02:09:45,"{'type': 'Point', 'coordinates': [-102.65, 32.78]}","Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='e0060cda70f5f341', url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', place_type='admin', name='Texas', full_name='Texas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]), attributes={})","At 9:00 PM CDT, 4 N Seminole [Gaines Co, TX] LAW ENFORCEMENT reports FLASH FLOOD. WATER COVERING HWY 385. https://t.co/B2m3Lokj3i","{'type': 'Point', 'coordinates': [32.78, -102.65]}",20
emopigeonlover,1153487325030047745,2019-07-23 02:09:43,,,Aah. I imagine this reenactment of the Great Flood will set back store releases of certain games... How unfortunate.,,19
TheDIYReid,1153487291790364673,2019-07-23 02:09:35,,,Swann Flood Light Security Camera Review https://t.co/hOhGFFqUKS,,7
DieterWentzel,1153487175570227200,2019-07-23 02:09:08,,,Flames saddledome is flood prone. Wonder if they move uphill. Or to red deer so they don’t stink so bad.,,20
NWSDetroit,1153487130058022914,2019-07-23 02:08:57,,,A Flood Warning remains in effect for the Huron River near Hamburg this week. https://t.co/cImKqytI48,,15
geraldpayne25,1153487128355061760,2019-07-23 02:08:56,,,@wolfgar77 @RlalbrechtTroy @Canna420Uk @PainesReason @citizenscienti3 @EBatterson @kyhilist_ @JohnJotink… https://t.co/opu0Z1LAsD,,9
cminnis215,1153487108432125957,2019-07-23 02:08:52,,,@ScottReiburn @NYScanner New normal? They never had floods on flood plains? https://t.co/wZAXdrLncu,,12
JaTapps,1153487063766843392,2019-07-23 02:08:41,,,@wolfgar77 @TJimjones @RlalbrechtTroy @Canna420Uk @PainesReason @citizenscienti3 @EBatterson @kyhilist_… https://t.co/81P0zt6Xdb,,9
piccaya,1153487031533809666,2019-07-23 02:08:33,,,"Wednesday: ""Jungle"". The ultimate world as it should be, flood by the light &amp; Love. This is my set played at KosmoZ… https://t.co/xjed1Bl89O",,23
iembot_grb,1153487021102501888,2019-07-23 02:08:31,,,GRB cancels Flood Warning for Embarrass River near Embarrass [WI] https://t.co/akx599dPQe,,11
Rustolla76,1153487013808672768,2019-07-23 02:08:29,,,@TryhardFan @EliteGamingBG4G @microboxofx It does if that action opens the flood gates of potential revenue. Not to… https://t.co/o1VCvksNRt,,18
BrianPBarrow,1153486995307601920,2019-07-23 02:08:25,,,@SylvesterTurner @McClain_on_NFL ...and lining the pockets of my contractor friend while getting kickbacks...and sc… https://t.co/Pt22zCTl0Q,,15
BoobzAndBrainz,1153486982309470208,2019-07-23 02:08:21,,,"How is Looter Dude NOT there?

*Me watching flood news",,10
pandu_0990,1153486902864965632,2019-07-23 02:08:03,,,"When flood comes, the fish eats ants. But when water dries, Ants eat fish. Life give chance for everyone wait for your turn.",,23
mrinalt1,1153486894778339328,2019-07-23 02:08:01,,,"#NRCAssam  Another crucial day in SC for the publication date. Govt wants reverification, Hajala said re-verificati… https://t.co/EVEV0uGo1T",,17
FarhanAbsar3,1153486891888414720,2019-07-23 02:08:00,,,The people of assam were suffering too lot beacause of the flood....,,12
Chayanne_Castro,1153486861144338434,2019-07-23 02:07:53,,,@CIVIL_NY Make America Flood Again?,,5
DeeGood_,1153486742797918209,2019-07-23 02:07:24,,,Apology in the amount of Atleast 1 monthly metro a piece. All this fuckin money we give y’all and every 2 damn seco… https://t.co/BpQepiBCck,,24
Logicallyquiet,1153486590959849472,2019-07-23 02:06:48,,,"@90pts Yup, bro remember those flood photos I shot a couple years ago? Around the same area",,17
ATastyDroid,1153486426522234881,2019-07-23 02:06:09,,,"@SliverHawkEclip 1. Get good Fonts.
2. Get a good layout.
3. Post Porn and some sorta tweet with it.
4. Watch as yo… https://t.co/37ozseJktS",,24
iembot_rlx,1153486361535680514,2019-07-23 02:05:53,,,"RLX expires Flash Flood Warning for Boone, Lincoln, Logan, Mingo, Wayne [WV] https://t.co/D9BNEQFx3M",,13
ncentralwvwx,1153486361493745664,2019-07-23 02:05:53,,,"RLX expires Flash Flood Warning for Boone, Lincoln, Logan, Mingo, Wayne [WV] https://t.co/QjKG5NHifV",,13
westvirginia_wx,1153486361493741568,2019-07-23 02:05:53,,,"RLX expires Flash Flood Warning for Boone, Lincoln, Logan, Mingo, Wayne [WV] https://t.co/UOIlVF5efT",,13
DynamicWx_OH,1153486361493684224,2019-07-23 02:05:53,,,"RLX expires Flash Flood Warning for Boone, Lincoln, Logan, Mingo, Wayne [WV] https://t.co/mmW8NW5PwZ",,13
BlackfordAndrew,1153486361468526592,2019-07-23 02:05:53,,,"RLX expires Flash Flood Warning for Boone, Lincoln, Logan, Mingo, Wayne [WV] https://t.co/jZKNaNvnPg",,13
TEN000000000,1153486318376280064,2019-07-23 02:05:43,,,"@AffirmativeMur1 @NYScanner Well you figure NYC, New Jersey, Portland, Seattle, L.A., San Francisco are all liberal… https://t.co/BmfyGCB1lu",,17
cminnis215,1153486308465152002,2019-07-23 02:05:41,,,@WitchNOLA @LSchmidtFox5 @fox5ny Prior to climate change there were no flood prone areas https://t.co/a83OZL0tOa,,14
geraldpayne25,1153486295261437953,2019-07-23 02:05:38,,,@wolfgar77 @HaircutSpock @RlalbrechtTroy @Canna420Uk @PainesReason @citizenscienti3 @EBatterson @kyhilist_… https://t.co/cuOkXrENoJ,,9
bpwarsh,1153486270087213057,2019-07-23 02:05:32,,,Meanwhile New Orleans now gets 3-5 times more rain than it takes to flood New York City multiple times a year.,,21
StarterPokeGang,1153486199878762496,2019-07-23 02:05:15,,,@crybabypokemon Sydney: ...this is a flood.,,6
MoneyHealthFina,1153486179725172736,2019-07-23 02:05:10,,,#Banking services hit in many flood-affected areas https://t.co/CBFUQwGMfZ #money #investments #finance https://t.co/PFgA2Nqt1i,,12
audubonsociety,1153486149933043713,2019-07-23 02:05:03,,,"In Arizona, monsoon season brings a flood of sparrow song to the Sonoran Desert. Listen to their chorus on this epi… https://t.co/aterBtohn2",,22
trezeoci,1153486137446424577,2019-07-23 02:05:00,,,"Me : uh i want to move to NY. I’m done with Jakarta’s flood
-
Life : LMAO https://t.co/ksBG9tiY3N",,19
Longtails53,1153486129812971521,2019-07-23 02:04:58,,,@GavinNewsom Flood the borders of California with more illegals who don’t give a rats ass about your crisis.,,18
crocNballs,1153486127938097158,2019-07-23 02:04:58,,,@Mako if they are out working in a flash flood and get no business that’s even shittier,,17
_ArianaRomero,1153486067716243456,2019-07-23 02:04:43,,,I’m fully behind on #TheBachelorette tonight because of flash flood warnings/not wanting to leave @ludileiva’s goin… https://t.co/Yc9U2aLC0w,,17
AllanaHarkin,1153486028356968448,2019-07-23 02:04:34,,,Every time there is a flood of some sort I think of my pals on #TangierIsland and hope they are okay. #flood  https://t.co/eDtvb1Yfjo,,23
shoreweather,1153486002964631552,2019-07-23 02:04:28,,,"#NOAA has issued a #severe #weather alert for #AtlanticCounty, NJ Flood Advisory issued July 22 at 6:21PM EDT by NWS https://t.co/2VWgPzZc9a",,21
IndoPac_Info,1153485987814576129,2019-07-23 02:04:24,,,"Deal will eventually cut import duties by 99 per cent, which could also see a flood of European companies seek low-… https://t.co/jkt9ae69rJ",,22
NWSTucson,1153485982538379265,2019-07-23 02:04:23,,,The flash flood warning that was just issued is due to heavy rain occurring on the backside of Mt Lemmon (seen here… https://t.co/5AVonqMZiN,,23
maaarrah,1153485945498472449,2019-07-23 02:04:14,,,i never even gave a flood dance when i was 15,,11
Zach_Mr_Rager30,1153485931418140674,2019-07-23 02:04:11,,,@PatSheridan03 @CudiZoners @kingchip I just want Cudi don’t flood it with other voices just give me allllllll the Cudi 😂,,20
Mr3firstnamez,1153485892440469504,2019-07-23 02:04:02,,,@VictoriasSecret You sorry fucks....y'all shutdown your site for an hour so I missed the sale....I know y'all weren… https://t.co/mlS6984q7t,,19
cinslar,1153485877198249985,2019-07-23 02:03:58,,,Here’s hoping my car doesn’t float away in a flash flood while I’m stuck in San Diego,,17
4eyesJohnny,1153485876753817601,2019-07-23 02:03:58,,,#CineMon the whole Northeast is getting a soaking tonight and into tomorrow morning. Flood &amp; tornado warnings galore. Stay safe and dry!,,22
DeionStalling,1153485844780654592,2019-07-23 02:03:50,,,@sarahtaughtyou it's crazy how much of NYC is in a flood zone,,12
bluedaywin,1153485826182897665,2019-07-23 02:03:46,,,i have post #WETWINNER2019 syndrome😆 sorry if i flood your tl with contents from it today 😅 https://t.co/wVtpHcsdEC,,18
Nicole_Krawsek,1153485808772534272,2019-07-23 02:03:42,,,"New Jersey Summer 2k19 weather in a nutshell:

Flash flood’s for 2 weeks straight

2 weeks of hot ass weather

Back to flash floods",,24
scotnews_edits,1153485767995535360,2019-07-23 02:03:32,,,VIDEO: Drone footage shows progress made so far on Stonehaven Flood Protection Scheme… https://t.co/rn26zBgbtD ➜… https://t.co/HF5OQQgjuh,,16
ThatsAllFolks18,1153485722206314502,2019-07-23 02:03:21,,,"@NYScanner Walking through the flood, carrying an umbrella.  Wasn't that a Jeff Foxworthy bit?

🤣🤣",,15
notComey,1153485665322934272,2019-07-23 02:03:07,,,WATCH: 10 videos show massive flooding hits Brooklyn and New Jersey after torrential downpour: A massive flood is o… https://t.co/dqyqdTQPqu,,20
wolfgar77,1153485657970315264,2019-07-23 02:03:06,,,@JaTapps @TJimjones @RlalbrechtTroy @Canna420Uk @PainesReason @citizenscienti3 @EBatterson @kyhilist_… https://t.co/9DIkdtTk2l,,9
iembot_phi,1153485633324834820,2019-07-23 02:03:00,,,"PHI issues Hazardous Weather Outlook (HWO) at Jul 22, 10:02 PM EDT ...FLASH FLOOD WATCH IN EFFECT UNTIL 8 AM EDT TU… https://t.co/EYB3Rqjod8",,23
Mako,1153485633186357248,2019-07-23 02:03:00,,,am I a dick if i hit the doordash for some munchkins while there is a flash flood outside,,19
shoreweather,1153485597538996224,2019-07-23 02:02:51,,,Forecast update from the National Weather Service Flood Advisory issued July 22 at 6:21PM EDT by NWS https://t.co/2VWgPzZc9a,,18
NWSFlashFlood,1153485591566331906,2019-07-23 02:02:50,,,Flash Flood Warning continues for Seminole TX until 10:30 PM CDT https://t.co/d98zvkdGTq,,12
iembot_jan,1153485567885283333,2019-07-23 02:02:44,"{'type': 'Point', 'coordinates': [-89.18, 33.32]}","Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='43d2418301bf1a49', url='https://api.twitter.com/1.1/geo/id/43d2418301bf1a49.json', place_type='admin', name='Mississippi', full_name='Mississippi, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-91.655009, 30.146096], [-88.097889, 30.146096], [-88.097889, 34.995968], [-91.655009, 34.995968]]]), attributes={})","At 6:30 PM CDT, 1 NNW Ackerman [Choctaw Co, MS] PUBLIC reports FLASH FLOOD. MEXICAN RESTAURANT FLOODED IN ACKERMAN.… https://t.co/oVOjbTpKTP","{'type': 'Point', 'coordinates': [33.32, -89.18]}",20
WxVillegas,1153485537929584646,2019-07-23 02:02:37,,,FLASH FLOOD WARNING in effect (White and Red box) until 10:00 pm. #SanManuel  The Severe Thunderstorm Warring conti… https://t.co/HQjfbLhQ5P,,19
PRO_FITS,1153485519805804544,2019-07-23 02:02:33,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='5f1f473ed6455f55', url='https://api.twitter.com/1.1/geo/id/5f1f473ed6455f55.json', place_type='admin', name='North-East Region', full_name='North-East Region, Singapore', country_code='SG', country='Singapore', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[103.817832999913, 1.33435500006012], [103.931418138871, 1.33435500006012], [103.931418138871, 1.43204147194424], [103.817832999913, 1.43204147194424]]]), attributes={})","@ioannesesledieu Thirdly, China #OBOR is mainly supply led, which means they don't usually make decision on demand… https://t.co/Wf4zqSpI91",,18
fniles3,1153485508007419904,2019-07-23 02:02:30,,,"@ranimolla @optimum Thank you Rani! At least we know what happened now. Flood, lost power, flood, lost internet! Wh… https://t.co/As1vZMhy2q",,20
NewMexWXAlerts,1153485505834696706,2019-07-23 02:02:29,,,"MAF continues Flash Flood Warning for Gaines [TX] till Jul 22, 10:30 PM CDT https://t.co/uXcb7osoLi",,15
iembot_maf,1153485505805377538,2019-07-23 02:02:29,,,"MAF continues Flash Flood Warning for Gaines [TX] till Jul 22, 10:30 PM CDT https://t.co/YnqaOBNUcT",,15
KromhoutRobert,1153485487631474688,2019-07-23 02:02:25,,,"What upsets me now. We were promised that the two internal reports were due out and that grand juries were close, s… https://t.co/HCIo1dBCsI",,23
CaptAccurateWx,1153485479226032128,2019-07-23 02:02:23,,,"Knoxville
The BIG ONE DAY Rainfall Amounts in 2019
January 19th...1.58""
February 23rd...5.08""...1 in 100 Year Flood… https://t.co/AwQuH9hj2L",,18
itamer,1153485475803385856,2019-07-23 02:02:22,,,@skiddnee @QuancyClayborne @thegoodgodabove He created the galaxies - and you're saying he couldn't organise anothe… https://t.co/cqo7elvOrm,,16
kalypsokollege,1153485431088013314,2019-07-23 02:02:12,,,Thanks everyone for your presence and participation!  Lincoln E. Prescott continue to get well!  Lance Stoddard wat… https://t.co/GgGta5I6TE,,18
NSWN_SevereWx,1153485395998445579,2019-07-23 02:02:03,,,"NWS St Louis MO issued a Flood Warning for Randolph, IL; Jackson, IL; Ste. Genevieve, MO; Perry, MO. Expiring at 08:59 PM (Local)",,23
NSWN_SevereWx,1153485394140438529,2019-07-23 02:02:03,,,"NWS St Louis MO issued a Flood Warning for Madison, IL; St. Charles, MO. Expiring at 08:59 PM (Local)",,19
NSWN_SevereWx,1153485392383008768,2019-07-23 02:02:02,,,"NWS St Louis MO issued a Flood Warning for Jersey, IL; St. Charles, MO. Expiring at 08:59 PM (Local)",,19
wolfgar77,1153485357804998656,2019-07-23 02:01:54,,,@RlalbrechtTroy @Canna420Uk @PainesReason @citizenscienti3 @EBatterson @kyhilist_ @geraldpayne25 @JohnJotink… https://t.co/chs29u1oQF,,9
leahmcelrath,1153485320878534656,2019-07-23 02:01:45,,,"Seriously:

Urban “flood water” isn’t just water. 

It’s a hyper-toxic stew.

Keep your children and pets far away… https://t.co/pCoGgKZP1Y",,19
JaTapps,1153485316654682112,2019-07-23 02:01:44,,,@wolfgar77 @TJimjones @RlalbrechtTroy @Canna420Uk @PainesReason @citizenscienti3 @EBatterson @kyhilist_… https://t.co/xplQ4XOpAK,,9
SourD420_,1153485308941479936,2019-07-23 02:01:43,,,"So in 24hrs I've had to deal with a blackout, basement flood and now internet down 😭",,17
KVOAWeather,1153485263349407744,2019-07-23 02:01:32,,,"TWC cancels Flash Flood Warning for Pima, Santa Cruz [AZ] https://t.co/eVR2lioaO4",,11
iembot_twc,1153485263345205250,2019-07-23 02:01:32,,,"TWC cancels Flash Flood Warning for Pima, Santa Cruz [AZ] https://t.co/v0jybDKQeP",,11
