screen_name,id_str,created_at,coordinates,place,text,geo_location
DanielleWBZ4,1153954094933000192,2019-07-24 09:04:30,,,Awaiting more details from @NWSBoston...but yesterday's tornado on Cape Cod was a high end EF-1 with estimated wind… https://t.co/xQNTCBjWdt,
Sheyc98,1153950896767807488,2019-07-24 08:51:47,,,Tornado hits Cape Cod! Pictures of Chatham and Harwich. Photos by Shey Clark @FoxNews @foxnewsradio @foxnewsalert https://t.co/dG1IpQyqQV,
YoNews,1153949585917788160,2019-07-24 08:46:35,,,"Cape Cod hit by rare tornado,https://t.co/bZV6PYECTw",
Class78,1153949507970842624,2019-07-24 08:46:16,,,"More than 50,000 people are left without power as rare TORNADO rips through Cape Cod during peak tourist season whe… https://t.co/d5QlDva70y",
WCVB,1153949413250912257,2019-07-24 08:45:54,,,"Photos: Tornado, severe storms tear through Cape Cod https://t.co/3hGq04nnN3 https://t.co/00iW8iEh3L",
TaylorKNews,1153948474892869632,2019-07-24 08:42:10,,,Live on Cape Cod this morning with an update on the damage here from yesterday’s tornado. Still thousands of people… https://t.co/NqNJAqhWho,
Walker_Lot,1153947877066117122,2019-07-24 08:39:47,,,Cape Cod hit by rare tornado https://t.co/C61pfm1Lmc,
Pochassic,1153946488994697218,2019-07-24 08:34:16,,,"Cape Cod had a Tornado
Holy Shit",
Occasion2B,1153946293737316353,2019-07-24 08:33:30,,,"Cape Cod hit by rare tornado,https://t.co/KJfcZc3XW1",
boston25,1153945809987264513,2019-07-24 08:31:35,,,Thousands without power after tornado smashes through Cape Cod  https://t.co/AUHTqpioz7,
jgiegs203,1153944379658252288,2019-07-24 08:25:54,,,Crazy weather on Cape Cod with the tornado but our home is safe with no Damage thank god! https://t.co/KbHOWgJqFE,
chrisredreports,1153942790742523904,2019-07-24 08:19:35,,,LOOK: Tornado rips through...CAPE COD!? 🌪 https://t.co/05FHY9xJ0l,
hundredacrebook,1153942135814729730,2019-07-24 08:16:59,,,Out of all towns on Cape Cod of course mine was hit by a tornado 🌪 and held in a state of emergency for 12 hours🚨… https://t.co/dkhAq8tYc8,
americandigest_,1153941536742076416,2019-07-24 08:14:36,,,Cape Cod Tornado Timeline: How the Storm Rolled in - https://t.co/xShEgzUyVQ https://t.co/PEqd3YEUja,
ScottSabolFOX8,1153940226454114305,2019-07-24 08:09:23,,,Cape Cod tornado https://t.co/vUo09lnu1b,
MaryHalsey6,1153940016898465793,2019-07-24 08:08:33,,,EF1 Tornado for Cape Cod https://t.co/8uz5EPz51Y,
WVTM13,1153939473769684992,2019-07-24 08:06:24,,,Cape Cod hit by rare tornado https://t.co/ipcJHVXJXB https://t.co/hs5yNM6T9B,
WCVB,1153939472234504192,2019-07-24 08:06:23,,,WATCH: Videos from Cape Cod's tornado https://t.co/3P2wc7YcRP https://t.co/dSr2RzuxuX,
KateThorntonNC9,1153934316042428416,2019-07-24 07:45:54,,,An EF1 tornado was confirmed on Cape Cod Tuesday morning in West Yarmouth. A roof of a motel was ripped right off!… https://t.co/mtQK2B7FjK,
msnweather,1153928833793269765,2019-07-24 07:24:07,,,"4th tornado since 1950 hits Cape Cod, leaves trail of damage #weather https://t.co/GBuEOtzzNg",
CapeCodDaily,1153925628187631616,2019-07-24 07:11:23,,,"""Tornado rips through Cape Cod"" A severe storm with heavy winds swept through the Cape around noon on Tuesday, and… https://t.co/qcD3Sk7rMZ",
CapeCodDaily,1153925602229006336,2019-07-24 07:11:17,,,"""Keeping food safe in a storm and power outage"" A tornado touched down on Cape Cod Tuesday, leaving more than 50,00… https://t.co/Rpp64UUM6f",
CapeCodDaily,1153925594155048961,2019-07-24 07:11:15,,,"""45K without power after tornado hits Cape Cod, regional shelter open"" An intense storm that included a tornado pum… https://t.co/CT8gFU2ybs",
Brought_to_You,1153925105627611137,2019-07-24 07:09:18,,,"RARE TORNADO STRIKES: Severe storms slammed the Northeast in the wake of the heat wave, with power knocked out to h… https://t.co/GQZVVxfOI4",
Brought_to_You,1153925085364936704,2019-07-24 07:09:13,,,"Severe storms have continued to hammer the East Coast in the wake of the heat wave, with flash flooding, hundreds o… https://t.co/FU7FMI7yEE",
ZacharysWeather,1153924829277564928,2019-07-24 07:08:12,,,"Severe storms left #tornado damage on Cape Cod Tuesday after knocking out power to thousands in Maryland, New Jerse… https://t.co/RpzjIB72Sl",
Pittsburgh_NC,1153924685085569024,2019-07-24 07:07:38,,,Pittsburgh News Cape Cod hit by rare tornado https://t.co/WKHR6bKeti https://t.co/V5uf6CqqMG,
newsnet___,1153923699499851776,2019-07-24 07:03:43,,,"Tornado rips roof off Cape Cod hotel during peak tourist season, guests relocated

The Cape Sands Inn in Yarmouth,… https://t.co/mEktMpzlXo",
AngleNewsOnline,1153923567735758849,2019-07-24 07:03:12,,,"4th tornado since 1950 hits Cape Cod, leaves trail of damage https://t.co/XGjQrKTI5d",
etdbrief_ro_1,1153923551537377280,2019-07-24 07:03:08,,,Cape Cod hit by rare tornado - CNN https://t.co/aRsuaLCchv,
AceDailyNews,1153923261056593922,2019-07-24 07:01:58,,,"Cape Cod hit by rare tornado Cape Cod was hit by a rare tornado Tuesday, the National Weather Service said.

 https://t.co/yxX909oSL1",
dubvNOW,1153921295433785345,2019-07-24 06:54:10,,,Cape Cod hit by rare tornado https://t.co/SqxrFLqLGP https://t.co/SttPSclFyX,
thesumairy,1153917766451257344,2019-07-24 06:40:08,,,EF1 Tornado Confirmed On Cape Cod; Over 40000 Without Power #CapeCodtornado https://t.co/ykccOe2RPz,
run_york,1153917569545330688,2019-07-24 06:39:21,,,Cape Cod hit by rare tornado https://t.co/OTThWtyj3h https://t.co/cpr58LXFPF,
Fife_me_uk,1153914539437690880,2019-07-24 06:27:19,,,^ Dunfermline + | Tornado hits Cape Cod as thunderstorms break the heat https://t.co/t1SuoWfR1c #Fife,
SheilaO28,1153914295169634305,2019-07-24 06:26:21,,,Tornado hits Cape Cod as thunderstorms break the heat https://t.co/gs7PwXcXHq via @MailOnline #CapeCod #CapeCodTornado,
MaxTrin22,1153905614390800384,2019-07-24 05:51:51,,,NWS: Multiple tornado touchdowns in Cape Cod https://t.co/mJjqE6diYq,
Geostrategic777,1153905491333881856,2019-07-24 05:51:22,,,Time-Lapse Video of Tornado in Cape Cod https://t.co/4u9T5UsrS0 via @YouTube,
gasfuel,1153905370298904577,2019-07-24 05:50:53,,,"EF1 Tornado Confirmed On Cape Cod; Over 40,000 Without Power https://t.co/ZlJkQcnwCz",
kwtx,1153903889403588609,2019-07-24 05:45:00,,,"It ripped off a hotel roof, toppled trees and knocked out power to thousands during the peak of tourist season. https://t.co/WTZIZj0cNE",
Geostrategic777,1153903556522438658,2019-07-24 05:43:41,,,"High End EF-1 Tornado - Cape Cod, Massachusetts - Jul. 23, 2019 https://t.co/kdPN6ZnPNm via @YouTube",
thesumairy,1153902673571323904,2019-07-24 05:40:10,,,Cape Cod Battered by Rare and Terrifying Tornado That Touched Down in Multiple Locations #CapeCodtornado https://t.co/oMfE3f5YG4,
XWNetwork,1153902264827961345,2019-07-24 05:38:33,,,WATCH: Incredible video shows the moment the roof was peeled off of a popular Cape Cod hotel during Tuesday's feroc… https://t.co/5kOat4daXt,
NofNews_Aus,1153901699318210562,2019-07-24 05:36:18,,,"A rare tornado and severe storms hit Yarmouth and other towns on Massachusetts’s Cape Cod on Tuesday, July 23, dama… https://t.co/bQyFFqBHzd",
GoCeeps,1153901430819868672,2019-07-24 05:35:14,,,"Cape Cod Battered by Rare and Terrifying Tornado That Touched Down in Multiple Locations
 A uncommon twister touche… https://t.co/CKH3AMvE3h",
makarov__,1153899675457675264,2019-07-24 05:28:15,,,Tornadoes are incredibly rare in areas like Cape Cod because they're surrounded by water (much colder than land) wh… https://t.co/RxGgBuQ8LJ,
aldridg5,1153896728770338816,2019-07-24 05:16:33,,,"Cape Cod Tornado Touched Down Twice, Towns Picking Up Pieces https://t.co/Ie12GJruYm",
aldridg5,1153896686382657536,2019-07-24 05:16:23,,,Darkness! https://t.co/3nynwngC5Z,
wiseguyinsider,1153896640069042177,2019-07-24 05:16:12,,,@LoverOfTroops tornado at Cape Cod. Tom Brady will handle it.,
SharonHandyWMTW,1153896503800320005,2019-07-24 05:15:39,,,"Rare Cape Cod tornado touches down, NWS categorizes storm as an EF1 https://t.co/cxvOMZyozY https://t.co/Lt7C2ALvqh",
Geostrategic777,1153896275533713408,2019-07-24 05:14:45,,,07-22-19 Tornado Warning On Cape Cod - Vivid Lightning - Trees Down On H... https://t.co/FUu7pmD8BG via @YouTube,
thedailybeast,1153896252557410304,2019-07-24 05:14:39,,,Tens of thousands of people are without power after a rare tornado battered Cape Cod on Tuesday https://t.co/so2WYriV4w,
KaneKrave,1153895711190241280,2019-07-24 05:12:30,,,All I’m saying is maybe #GlobalWarming is just the south becoming the north and the north the south and so on and s… https://t.co/CDy2vfQYcU,
Geostrategic777,1153895525566963713,2019-07-24 05:11:46,,,"07-23-19 Yarmouth, MA - Unconfirmed - Tornado Damage Cape Cod Motel/ Lar... https://t.co/2vVzC9fcYl via @YouTube",
MinnieMazzerati,1153895426812256257,2019-07-24 05:11:22,,,"Well, 🇨🇦 is still open😗

From Discover on Google https://t.co/wiwjV0kUhK",
