tweet id,tweet,label,disaster
380145907024404483,RT @CBSDenver: Please help with the #CoFloodRelief: https://t.co/3CtPCvzZPv #coflood How to help now: http://t.co/giyRlLXDzw http://t.co/Ho…,off-topic,flood
380147035288006656,"RT @meltzere: 'Weeks, months, years to recover' Every #Boulder department head using this phrase. #boulderflood",on-topic,flood
380147811221647360,"RT @BigGigantic: 9.27 &amp; 9.28 CO shows BOTH #ColoradoFlood Relief Benefit Shows. Portion of proceeds donated &amp; food, clothing &amp; household it…",on-topic,flood
380148855603343360,Hundreds missing in Colorado floods: Emergency teams are searching for hundreds of people missing after Colora... http://t.co/2ZKwObdrdX,on-topic,flood
380152781488664576,RT @SEBHEUPDATE: Hundreds missing in Colorado floods http://t.co/kfUoHwkBbO #SEBHEUPDATE,on-topic,flood
380156849980321792,"Colorado Towns Are Left Stranded in Deadly Floods -  “This is not your ordinary disaster,” said Joe Pelle, the... http://t.co/KcGg1Yg6Kl",on-topic,flood
380161870550011904,Colorado floods http://t.co/79SJ3ug2pD,on-topic,flood
380164953367265281,RT @freekibble: 100% of the kibble raised @Freekibble today goes to homeless pets impacted by the flooding in Colorado! Spread word! http:/…,on-topic,flood
380168916976144384,"In honor of #s17, good time to check out #COflood (ff: @boulderflood) &amp; start building local crews to come help #occupy the recovery/rebuild",on-topic,flood
380175774667386880,RT @DrBradHolland: A Wile E. Coyote moment.  The Zephyr tracks near Moffat Tunnel suspended in Air. #coflood #boulderflood http://t.co/Wcpw…,on-topic,flood
380176844223287296,"RT @InterOcc: In honor of #s17, good time to check out #COflood (ff: @boulderflood) &amp; start building local crews to come help #occupy the r…",off-topic,flood
380179243365597184,RT @sustainabilitst: Fracking Flooding in Colorado. The secret pollution that media isn't covering. http://t.co/id7HTQgSzM,on-topic,flood
380179994129207296,Colorado emergency officials fear increased risk of West Nile virus amid flooding http://t.co/8FBFLbw9vA,on-topic,flood
380195894760448000,Text REBUILD to 27722 to donate $10 to Colorado Flood Relief through Lefthand Brewing Co. http://t.co/xRgLUXTmC1 #coflood #longmontflood,on-topic,flood
380197757031440384,Fracking and Colorado Flooding Don’t Mix http://t.co/1f9LJfWVev,on-topic,flood
380199145325084673,BBC News - Colorado floods: Hundreds still missing http://t.co/kklZKVFEJd,on-topic,flood
380203381584707584,RT @ZackMalitz: It's hard to find words for how awful the flooding of CO's #fracking fields is: http://t.co/up8EcFIhP2 #coflood #boulderflo…,on-topic,flood
380207777194717184,Hundreds missing in Colorado floods http://t.co/3KtlpzQbhy,on-topic,flood
380209131962920960,@crissstaaaaal they need more of that Colorado flooding,off-topic,flood
380214509048037377,His house was wrecked in the #BoulderFlood. So he decided to play his piano. (via @Upworthy) http://t.co/hd2qfHa00p,off-topic,flood
380220527899467776,Breaking News: #Aurora Colorado floods: Rescuers strongly advise residents to evacuate http://t.co/1XOG9sQOLC,on-topic,flood
380224516661596160,7 shocking photos of Colorado's flash floods http://t.co/tjxxN2ipr5,on-topic,flood
380227272344489984,RT @AP: Focus shifts from airlifts to trying to find hundreds still unaccounted for after Colorado floods: http://t.co/c8ohuGzuL4 -CJ,on-topic,flood
380272600162648064,Bid now on this one of a kind SIGNED canvas print of our @RedRocksOnline poster. ALL proceeds go to #Coflood relief: http://t.co/uygoDvxS5l,off-topic,flood
380276836409679872,RT @thelumineers: Bid now on this one of a kind SIGNED canvas print of our @RedRocksOnline poster. ALL proceeds go to #Coflood relief: http…,off-topic,flood
380284360999456769,"U.S. floods roll toward Nebraska: As Colorado copes with the aftermath of deadly floods, the high waters rolled... http://t.co/ARj2I2Su6H",on-topic,flood
380288316249092096,RT @DenverChannel: #COFloodRelief fundraiser today! Please retweet! Details: http://t.co/EGSW50RAzT http://t.co/5WPmwRiXiG,on-topic,flood
380303973582114816,Colorado floods: Hundreds still missing - BBC News http://t.co/qiUNBCpoGw,on-topic,flood
380307136078548992,"Flood waters have hit Sedgwick County, up to 15 homes now in danger on SW side of the town of Ovid. #coflood @TubbsKOA @AprilZesbaugh",on-topic,flood
380307245134643200,RT @chriscmooney: Did climate change worsen the Colorado floods? http://t.co/Re1FQW4CBL via @motherjones,on-topic,flood
380311644967948291,An Interactive Map of the Colorado Floods http://t.co/kJRs4tsZ3f via @mashable,on-topic,flood
380314362856357888,i360SLGov: FEMA Continues to Support Response to Colorado Flooding http://t.co/oQpftTu3yJ,on-topic,flood
380317298851971072,#Presbyterian Disaster Assistance responds to the #Colorado flooding. Learn what you can do to help: http://t.co/AZTWbHTD3z,on-topic,flood
380337729331933184,RT @EnviroAction: Colorado #fracking site featured in @gaslandmovie now under water thanks to biblical floods. http://t.co/aQCq4giGd6,on-topic,flood
380348735189835776,#BREAKING #COflood: Helicopters from Ft. Carson and @CONG1860 have evacuated 1162 people in  @bouldercounty - per Mitch Utterback,on-topic,flood
380351474079125504,Every time I come to this place. Specs1962 #Apple #wreckingball #storm #america #neverforget #boulderflood 😂 https://t.co/jfXMtfUKNK,off-topic,flood
380361167111061504,10 choppers on scene today in @LarimerSheriff . Drawing down resources in @TownofEstesPark . Access opening up along Highway 7 #coflood,on-topic,flood
380361385189707776,RT @downtownboulder: We know you're all concerned about damage to #PearlStreetMall from the #boulderflood. We're happy to report that it wa…,on-topic,flood
380364107284619264,"RT @Salon: Please, stop futzing around on Twitter and Facebook, and pay attention to the Colorado floods. We need your help http://t.co/Xlr…",off-topic,flood
380366305129275393,"#bentozy Colo. runoff rushes toward Nebraska: As Colorado copes with the aftermath of deadly floods, the... http://t.co/M9PTdD82a1 #news",on-topic,flood
380370927227133953,RT @ConvoyofHope: If you live in #Colorado and would like to volunteer to help with our #CoFlood response. Please sign up here: http://t.co…,on-topic,flood
380372567225548800,"RT @Salon: Please, stop futzing around on Twitter and Facebook, and pay attention to the Colorado floods. We need your help http://t.co/Xlr…",off-topic,flood
380373376709033984,"RT @CDPHE: #COFlood Boil water advisories still in place for Lyons, Mountain Meadow (Allenspark), and Firestone. #cohealth",on-topic,flood
380376690209619968,"RT @LeftHandBrewing: From now to 9/30, @BeerAdvocate will be donating $1 from every mag subscription/renewal to help #COflood relief! http:…",on-topic,flood
380379680752168961,DBJ special report: Colorado's floods http://t.co/TU0OldqvMt #denver,on-topic,flood
380381895327879170,RT @JohnFromCranber: H Reid blames Colorado flooding on #Climate Change: http://t.co/KqoLM99Nu7 Libs Holy Mantra happily used for any/eve…,on-topic,flood
380384697123344384,Denver Business - DBJ special report: Colorado's floods - Last week's heavy rains across parts of Colorado were ... http://t.co/cSS0D6wDCC,on-topic,flood
380387167593586688,Colorado Brewery On Banks Of Flooding St. Vrain River Survives With Help Of Malt B via  @huffingtonpost #smallbiz http://t.co/8xMfc2etm6,on-topic,flood
380388832710909952,"RT @KDVR: Jake Jabs @AmericanFurn donated $20,000 @RedCrossDenver 4 #coflood victims http://t.co/zwrvTOVQAp http://t.co/he2fjZF7ko THANKYOU!",on-topic,flood
380390955062263808,"RT @KDVR: Jake Jabs from @AmericanFurn donated $20,000 to @RedCrossDenver for #coflood victims this AM. http://t.co/Tjo7iNp0lZ http://t.co/…",on-topic,flood
380392897012449280,Flood Insurance - Worth The Investment? http://t.co/0DdywAx7xW #COFlood #Flood #Insurance,on-topic,flood
380393501000609793,https://t.co/Dn2nhlX3Y1   Colorado flooding lost and found pets,on-topic,flood
380400027329626112,Potential health problems during flooding http://t.co/CsOn6YNWkk KUSA - The flooding across large areas of Colorado can bring along a ...,on-topic,flood
380403798021111809,Colorado Floods: 172 Still Unaccounted For http://t.co/4RwnZAhSLy,on-topic,flood
380411322581544960,"RT @dailycamera: Per @BoulderOEM, 245 customers in Boulder County still without power #boulderflood",on-topic,flood
380411406488596480,"In Light of Colorado Floods, New EPA Report Reveals Importance of Wetlands and Streams http://t.co/GsVFRNpDyw",on-topic,flood
380412421493358592,RT @brookejarvis: The USPS should use this photo from the Colorado floods in its advertising. http://t.co/JXFRWcPUv7,on-topic,flood
380412450870267904,RT @CDPHE: #COFlood water can contain sewage. Wash cleanup clothes separate from uncontaminated laundry. http://t.co/fRsXN2jJHQ,on-topic,flood
380426682126987264,7News gives $10k to #COfloodrelief from Scripps Howard Fund. Who else is stepping up? Telethon tonight 4-10:30. http://t.co/Nx6vBBFanH,on-topic,flood
380426812159164416,Flood Recovery Resources – from City of# LafayetteCO http://t.co/iO1w1xuaF8 #coflood #boulderflood,on-topic,flood
380428968018841600,RT @vailresorts: Vail Resorts gives $100K &amp; $1 per #EpicPass sold to @RedCross relief efforts in #Colorado #COflood http://t.co/WT8DlpRAui,on-topic,flood
380433833427873792,"Div of Insurance at #COFlood disaster centers -Loveland, Boulder, Longmont, Firestone, Greeley, Commerce City- to answer insurance questions",on-topic,flood
380434349297897472,RT @michellemalkin: VERY COOL! ==&gt;MT @LauraKeeney All proceeds from merch sales at tonite's @muse show go to #coflood relief. http://t.co/f…,off-topic,flood
380442368828137472,Dear weather gods - I'm not sure #Longmont is ready for the thunder and lightning and rain just yet. Maybe hold off another week or 2?,off-topic,flood
380445233550340096,"Please.God let the Waters Receed.in Colorado , and take those people out of bondage.man. #coloradoflood .",off-topic,flood
380446437286227968,http://t.co/xPGPHyUlZH Colorado floods  #trending #topics http://t.co/zvwLd6vldo,off-topic,flood
380446512787890178,"Whoops Winston @PushUpsNPaws, we may have started lil tiny bit early. You are our pal. #COFloodRelief",off-topic,flood
380450807746797568,"Proud to be playing this all star event in #Loveland, #Colorado to help those affected by the #CoFlood #Potcheen https://t.co/Odn6lq1AAb",off-topic,flood
380452401586503680,RT @9NEWS: The phone lines are now open!  #COFloodRelief http://t.co/x9m7XKk64Z,on-topic,flood
380452581954551809,The Colorado Flood Relief Fundraiser Just kicked off! Call in at 1-877-667-6727 #COfloodrelief,on-topic,flood
380452615500226561,"RT @coreykohn: if you want to be happy, think of others @dojo4 #boulderflood http://t.co/0ylw8K6SPp",off-topic,flood
380453227860590592,RT @DenverChannel: Please RT: #COFloodRelief fundraiser just started: http://t.co/Oi9IgkcJxv,on-topic,flood
380455668970291201,"Flooding kills one in Colorado -  BOULDER #county, Colo. — Severe flooding in Jamestown in Colorado’s Boulder... http://t.co/ecYNel4cUH",on-topic,flood
380456163898191872,RT @CPPGeophysics: Map with before-and-after photos of the 2013 Colorado floods: http://t.co/9EuJOAlngK,on-topic,flood
380457980002439168,RT Colorado Digs Out After 'Biblical' Flooding: Colorado Digs Out After 'Biblical' Flooding http://t.co/6NUPcX4sLp,on-topic,flood
380461536793223168,2013 WORLD Cataclysmic FLOODS!! US COLORADO &amp; More than 30 COUNTRIES: http://t.co/M405lhCWd9 via @youtube,off-topic,flood
380468792922357761,"RT @DenverChannel: $46,468 raised for #COFloodRelief so far! Call 877-667-6727 to donate and Please RT! http://t.co/Ba2o6QkYLN",on-topic,flood
380473880621494272,The Big Picture: Colorado floods http://t.co/I3GmHcHuRM,on-topic,flood
380475512222535680,RT @big_picture: The Big Picture - Colorado floods -- http://t.co/4Yhb6skBlg #flood #photojournalsim,on-topic,flood
380478183964823552,RT @RedCrossDenver: #COFloodRelief fundraiser full number is 1-877-667-6727 after 4 PM MT,on-topic,flood
380478188163330048,"#topstories Colorado floods: New rain falling in Boulder, thunderstorms possible (Denver Post): Share With Fri... http://t.co/XF86kM1lK3",on-topic,flood
380479408730939392,Colorado Floods: 172 Still Unaccounted For http://t.co/4RwnZAhSLy,on-topic,flood
380480713130123264,Colorado floods:  The effort continued today to locate more than 500 people still missing from ... http://t.co/MXvWZb7W1Q #thebigpicture,on-topic,flood
380485826016051201,RT @COEmergency: Well Owners within Colorado Flood Areas http://t.co/eTrJntwsKe #COFlood,on-topic,flood
380486325113462784,@BoulderOEM public info hours now 7 a.m to 9 p.m as situation transitions to long term recovery http://t.co/8G6IuzKJww #Boulderflood,on-topic,flood
380490196464041984,#Jamestown resident says things are disappearing from lumberyards around town. Worried about more looters. They will come. #boulderflood,on-topic,flood
380490695602995200,Weld county officials writing down concerns on a board in front of citizens #coflood http://t.co/s79T1OMmdd,on-topic,flood
380492515909976064,RT @BenchmarkCO: RT @ecohandyman: Tips for dealing w/ flooding in your crawlspace/basement if you're reeling from the #boulderflood.  http:…,on-topic,flood
380496005596061696,Speaker says they're working on getting Jamestown mail routed to Boulder.  #coflood,on-topic,flood
380500652876894208,Colorado flooding: Humane societies provide for evacuated pets http://t.co/HzbiUQ2orH People living along the Front Range aren’t the only...,on-topic,flood
380501776924831744,Colorado Digs Out After 'Biblical' Flooding: Colorado Digs Out After 'Biblical' Flooding,on-topic,flood
380502649365209089,RT @cnalive: Flood teaches stranded kids lessons in faith http://t.co/nr8YWyYfss #COflood #Denver #Catholic #Faith,on-topic,flood
380503471436599296,RT @AllHands: Video update from our #COflood team: http://t.co/gxoMmOMd2y #drivemuch #sunshinemakeslifebetter #volpower,on-topic,flood
380505690215038976,Colorado Digs Out After 'Biblical' Flooding http://t.co/i9xNz6q0We,on-topic,flood
380515832075653120,"RT @HOUBizJournal: Houston #energy companies impacted by the Colorado floods, find out how serious the damage: http://t.co/GDsVvTNtWW",on-topic,flood
380527873922048000,"RT @patriciazakhem: Tune in to 7NEWS now to help our neighbors in need! $724,264 so far and counting! #COFloodRelief @RedCrossDenver http:/…",on-topic,flood
380545762616041472,Phones are still open15 more mins #COFloodRelief 1-877-667-6727 is the number to help your fellow Coloradoans!!!! #CO  #floodvictims,on-topic,flood
380546295296847873,"RT @9NEWS: We have less than 20 minutes left to hit a million!  $908,757 so far.  Call now! #COFloodRelief",off-topic,flood
380547427729563648,"RT @KyleClark: #COFloodRelief fundraiser at $959,712 with 10 minutes remaining. Anyone got $40,288 kicking around?",on-topic,flood
380566021079175168,Colorado Flooding - PLEASE Help these desperate Animals Now https://t.co/kRoeYFlhUb,off-topic,flood
380567652676014080,RT @CBSDenver: RT @CBS4Mark: The Big Thompson River in Milliken. The bridge is closed and debris keeps piling up. #coflood @JodiCBS4 http:/…,on-topic,flood
380587491750711296,Colorado Flooding Aerial Footage http://t.co/KKvOSh009C,on-topic,flood
380596039730085888,"RT @democracynow: Some 1,900 oil and natural gas wells have been shut down in #Colorado due to flooding, reports @JamesLPullen. http://t.co…",on-topic,flood
380612896641671168,"A friend who lost everything, but zip lined her chickens and dogs out of destroyed home #boulderflood http://t.co/JmvhlaC6Uv",on-topic,flood
380635009012355072,"37 #photos of the Colorado floods,  via @big_picture http://t.co/22hng4BJup",on-topic,flood
380642994971365376,DTN USA: Number of missing in Colorado floods drops; property loss soars: The number of people unaccounted for... http://t.co/mJRqFmA4oH,on-topic,flood
380656169271844864,Colorado floods: low risk from fracking chemicals http://t.co/S3rftEscME,on-topic,flood
380667414184071169,"Colorado floods: Costly and often uninsured: Damage from floods may cost nearly $2 billion and, for the most p... http://t.co/I5D3PIaqPy",on-topic,flood
380668781535567873,Colorado floods: Costly and often uninsured: The recent severe floods in Colorado could end up costing homeown... http://t.co/EywJaZxXc0,on-topic,flood
380671109399461888,"Ugh. :( RT Storm headed to #COFlood zones of Fort Collins, Boulder, Loveland. Wind, hard rain, hail possible http://t.co/3xHT8wlYiq",on-topic,flood
380673298813558785,"Report: Ruptured pipeline, gas leaks, oil spills in Colorado floods | Al Jazeera America http://t.co/zdWb3LiPfo",on-topic,flood
380679477031747584,RT @starstodd: Phones are still open for the #COFloodRelief fundraiser!1-877-667-6727. http://t.co/US9KPqBW6V,on-topic,flood
380681922294185985,RT @ArielMata: Lefthand Canyon from Sky9. #coflood https://t.co/6HRzxHF1Pz,on-topic,flood
380699861345398784,"RT @thinkprogress: Colorado's oil and gas industry not prepared for floods, 5K gallons of crude spill into major river http://t.co/BJ2LNmKI…",on-topic,flood
380700599521509377,RT @BoulderOEM: Want to help? We are coordinating volunteers and donations through http://t.co/VUlSoM4IhR. Thanks everyone!! #boulderflood,on-topic,flood
380700981219966976,"RT @thinkprogress: Colorado's oil and gas industry not prepared for floods, 5K gallons of crude spill into major river http://t.co/BJ2LNmKI…",on-topic,flood
380709139132866560,RT @winecountrydog: #COflood #HORSES - Colorado HorseCare Foodbank / horse hay bank http://t.co/t3aR7up08T,on-topic,flood
380710644887994368,RT @GrowKeithCounty: Nebraska braces for overflow from Colorado flooding http://t.co/sGaxnlor1M,on-topic,flood
380714377805967360,RT @COPetEmergency: #COPets #COFlood Shepherd Lab Mx Dog found in Boulder Now at Boulder Humane Society http://t.co/TuvkHE3j1e,on-topic,flood
380716143608360960,RT @LeftHandBrewing: Help us spread the word about #LongmontOktoberfest &amp; #COFlood relief! Share: http://t.co/qvryJ8VA1R,off-topic,flood
380716831478394881,Many Missing Now Accounted For In Colorado Flooding http://t.co/pcdMZjQeJp,on-topic,flood
380721914991620097,Colorado Springs flooding hits homeless harder than most ~ http://t.co/TlKH39TEGG http://t.co/Dhu5Ey1ukj,on-topic,flood
380722942587318272,"RT @nbcnightlynews: Latest: 201 people remain missing after devastating Colorado floods, officials say http://t.co/qdaY93mqih",on-topic,flood
380725664682233856,#90sBabyFollowTrain Officials: 201 remain unaccounted for in Colorado floods; property lo... http://t.co/8wCbMwn8HF #TeamFollowWack #TFB,on-topic,flood
380728164504190976,RT @weatherchannel: Before/After aerial images of the Colorado flood destruction: http://t.co/xa884cFVoH #coflood,on-topic,flood
380728730744004608,"RT @hilltophereford: In The Wake Of Colorado’s Devastating Floods, 5,250 Gallons Of Crude Oil Spill Into Major River http://t.co/ASaz4v2kU2…",on-topic,flood
380728827216801792,@IFreakSelena Many Missing Now Accounted For In Colorado Flooding: Rescuers have reached some of the remote areas affec...  @Ericccxminaj,on-topic,flood
380731633185222656,Colorado Oil and Gas Association to the flooding and safety/health/environmental issues is astounding.  Should be the end of fracking in CO.,on-topic,flood
380739216486842369,RT @JohnCBS4: Not for those with a weak stomach: Larimer County Sheriff's flyover to survey the #COflood damage. http://t.co/zZWrNvDWxu,on-topic,flood
380748745945919488,RT @Cal_OES: RT @femaregion8: 9/19 How Colorado state agencies are supporting #COflood response http://t.co/6jp94ZYUGD (via @COEmergency),on-topic,flood
380751463854911488,RT @denverpost: ALERT: Larimer County adds to number of people presumed killed in flood: http://t.co/XPFW37QVXL #coflood,on-topic,flood
380755918226354177,"RT @RedCrossDenver: Thank you, Colorado!! We raised over $1 million tonight for #COFloodRelief! Now, lots of work in the days, weeks &amp; mont…",off-topic,flood
380757004530507776,Colorado Floods: What Happens to All That Water? http://t.co/IpdpfMKlHK via @LiveScience,on-topic,flood
380761307882217472,"#COFlood Are you in #Evans, Colo. and need a place to shower due to the no flush order in your city? Here's a... http://t.co/L3IkZdRPwY",on-topic,flood
380764248088924160,RT @tishaschuller: .@RedCrossDenver briefing on #coflood: Need to raise at least $5M.  Join us here http://t.co/sovoiNmPU3 #COGAResponds,on-topic,flood
380767234450145280,RT @Accu_Jesse: Cloud seeding did NOT cause Colorado Flooding #coflood #goodtoknow http://t.co/QZiXYi3i2U,on-topic,flood
380768358507220993,RT @BeerAdvocate: In #Denver tonight? Swing by @StarBar_Denver for a #Colorado Flood Relief Fundraiser http://t.co/KQ3k3odqiP #COflood #cra…,off-topic,flood
380770929644556288,RT @jfleck: Why the #coflood fracking freakout is misplaced - there's *all kinds* of bad shit in urban/suburban flood water: http://t.co/gI…,off-topic,flood
380777229459808256,"RT @TimesCall: #Longmont under state of emergency until Oct. 10. City manager can order evacuations, curfews. #longmontflood  http://t.co…",on-topic,flood
380777984455475200,RT @SenBennetCO Suffered damage from #coflood? Register w/ FEMA for disaster assistance http://t.co/Lti7AeKB8a or call 1-800-621-FEMA Plz RT,on-topic,flood
380784292688719873,MT @CleanWaterCO1: #Colorado now tracking 10 #OilGas #spills in #COFlood zone #CoPolitics #fracking http://t.co/wGRjSrJJav @AFPcolorado,on-topic,flood
380792354112012288,Very helpful resource from ESRI - Colorado Flooding Maps and Images | Esri Disaster Map http://t.co/jlAUhsRVzQ,on-topic,flood
380794426135941122,RT @denverchannel: #GoodNews after #COFlood: @AshleighWalters reports horses stranded in Estes Park now have transport and a place to go...,on-topic,flood
380794547753598977,Nebraska braces for overflow from Colorado flooding http://t.co/8g0q7yzDTb,on-topic,flood
380796468728045568,"$CLF Factbox: Floods shut oil, gas operations in Colorado http://t.co/oJ7zthpTIp",on-topic,flood
380798914007285760,Animal Rescue - Pet Shop - Colorado Flooding - Help Animals Now https://t.co/Ulzp0AcVMy,on-topic,flood
380805515875745793,The likely death toll from Colorado flooding caused by torrential rains has risen to at least nine.,on-topic,flood
380808204420014080,Wow- plowing out the mud from the bike path I use everyday #boulderflood http://t.co/CzRPk5AqIq,off-topic,flood
380812511974420481,RT @DamienGillis: Stunning new aerial pics of #coloradoflood #fracking damage. Citizens call for moratorium http://t.co/2vYPOMS8e1 @gasland…,on-topic,flood
380819063464660992,RT @mikemangas: A Redding woman describes her Granddaughter's escape from disaster in the Colorado flooding. Tonight on KRCR News Channel 7.,on-topic,flood
380820032332107776,"Hard to imagine 19,000 homes destroyed. #Coloradoflood",on-topic,flood
380824675451826176,RT @finleybruce: Scenes from St. Vrain south of Miliken. #cowx #COflood http://t.co/20kuPmKIRE,on-topic,flood
380836192993828864,This Heartbreaking Video Brings Humanity to Colorado Flooding Disaster http://t.co/ZNHckrv66C,on-topic,flood
380851036652834816,They said #DEATH! Likely death toll in Colorado floods rises to at least nine - Reuters http://t.co/exzGPu4K0V #Follow,on-topic,flood
380862973608087553,"Colorado Flooding Imperils Oil and Gas Sites, Causes Spill http://t.co/KPND9tVvIP  via @NatGeo",on-topic,flood
380864475198259200,RT @BirdingMagazine: Here's coverage in Audubon magazine of the effects on birdlife of the recent flooding in northeastern Colorado: http:/…,on-topic,flood
380866853348061184,The Disaster Distress Helpline 1-800-985-5990 provides crisis counseling to people affected by flooding. #coflood http://t.co/w9w4gwpkkS,on-topic,flood
380872947667566592,"RT @SamaritansPurse: Volunteers began helping victims of the #COflood yesterday. We still need volunteers, you can sign up here: http://t.c…",on-topic,flood
380875954987356160,BBC: Colorado flood death toll rises: The death toll from the historic flooding that hit Colorado last week ri... http://t.co/VBvpZOEcW8,on-topic,flood
380876428964671489,"Colorado flood death toll rises: The death toll from the historic flooding that hit Colorado last week rises to seven, as state offic...",on-topic,flood
380876445737697283,#TEAMFOLLoWASAP* Colorado flood death toll rises: The death toll from the historic flooding that h... http://t.co/topDcqQghk  @Manzie_iCe,on-topic,flood
380881982202601472,RT @zfird: @NurandiNafisal Colorado flood death toll rises: The death toll from the historic flooding that hit C... http://t.co/NgFGg4bpzP …,on-topic,flood
380884779811753984,RT @AllieCatress: Silent auction &amp; awesome support for #coflood relief! W/@starbar_denver @oskarblues @alliecatress @… http://t.co/WNJ0tZ0M…,on-topic,flood
380885417358524416,"RT @SamaritansPurse: Volunteers began helping victims of the #COflood yesterday. We still need volunteers, sign up: http://t.co/0TTfjw60xv",on-topic,flood
380890362442563584,RT @SensorsSystems: DigitalGlobe Takes a Close Look at Colorado Floods  http://t.co/Q46JKURHr5,on-topic,flood
380902047773884416,RT @YourAnonNews: MT @CBS4Mark: Toppled oil tanks spill into Colorado rivers #COflood http://t.co/RiWj9Erc3P,on-topic,flood
380907122881351681,Please check out opportunities to volunteer tomorrow (Friday) in Boulder and Longmont: http://t.co/4CLVcMf6mt #BoulderFlood,on-topic,flood
380915150770823169,"Officials: Some #Boulder roads will be closed for weeks, months, longer. #Boulderflood http://t.co/wnbp2REdTi via @JoeCarmenRubino",on-topic,flood
380922981523804160,watch: estes park business affected by #coflood. #cowx  http://t.co/h9Dng1ZTR5,on-topic,flood
380924868952215552,RT @YourAnonNews: A message from @ColoradoOilGas- Welcome To The Climate That Changed Colorado! http://t.co/mZtJS9Osay #COflood via @remsta…,off-topic,flood
380958335320588288,Another person presumed dead in Colorado flooding http://t.co/UY3vYys1jn,on-topic,flood
380998751651131392,"The death toll from historic flooding that hit Colorado has risen to seven people, as the state faces 10 oil spills caused by the deluge.",on-topic,flood
381044092051787776,RT @EI_Climate: #climate Epic Flooding Deals Colorado Drought Crippling Blow: Climate Central http://t.co/lAenKKEVsI  MAP: http://t.co/4wuN…,on-topic,flood
381044117217611776,RT @NASA: Colorado flooding near Greeley: comparison view from Landsat 8. http://t.co/r8wS1SXk60 @NASA_Landsat @USGSLandsat @NASA_EO,on-topic,flood
381044595389247488,RT @NASA: Colorado flooding near Greeley: comparison view from Landsat 8. http://t.co/r8wS1SXk60 @NASA_Landsat @USGSLandsat @NASA_EO,on-topic,flood
381048261186191361,RT @NASA: Colorado flooding near Greeley: comparison view from Landsat 8. http://t.co/r8wS1SXk60 @NASA_Landsat @USGSLandsat @NASA_EO,on-topic,flood
381050559698309120,RT @BoulderFlood: Touching story from a #BoulderFlood Relief volunteer. This is what its all about: http://t.co/WoirHeMPSc,off-topic,flood
381052384220160000,thinking of everyone in CO RT! @GlutenFreeDee The First Step: Tell Us You Need #GlutenFree Food #COFlood #Celiac #GF http://t.co/dSEBLFEnC3,off-topic,flood
381055156625764355,Colorado..... We feel your pain ☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️ #flooding #rain,off-topic,flood
381063545250938880,VOLUNTEERS: Clean Up in Longmont 9am to 5pm! Meeting @ Twin Peaks Mall parking lot across from Schlotsky’s: http://t.co/Li8yM180Li #Coflood,on-topic,flood
381064585429516289,'No pets left behind' after Colorado flooding | Nation &amp; World | The Seattle Times http://t.co/yk4be5l7iD,on-topic,flood
381071879336783872,RT @NASA: Colorado flooding near Greeley: comparison view from Landsat 8. http://t.co/r8wS1SXk60 @NASA_Landsat @USGSLandsat @NASA_EO,on-topic,flood
381074672718073856,Proud of @Code3Associates' efforts in Colorado. They're working w/ American Humane Assoc rescuing animals in aftermath of record floods.,on-topic,flood
381075197010272257,RT @NASA: Colorado flooding near Greeley: comparison view from Landsat 8. http://t.co/r8wS1SXk60 @NASA_Landsat @USGSLandsat @NASA_EO,on-topic,flood
381085347251494912,Colorado Flood Damage  This image shows one of many scenes of damage from the flooding in Colorado that we... http://t.co/ItAGCxd0f8,on-topic,flood
381102510322499584,RT @TotalTrafficDEN: #Longmont closed on Hwy 287 SB at CO-52 and CO-7 in #Boulder #COtraffic http://t.co/V8oA4oBJqC,on-topic,flood
381103118512951296,Colorado colleges pick up the pieces after flooding http://t.co/I9NedJfUiD,on-topic,flood
381106918556585984,We're ready to have a good time whilst raising money to aid the #coloradoflood victims. Join us!  http://t.co/lXZDPmuXBM,off-topic,flood
381110169117011968,RT @JERutter: MT @audubonmagazine -- Read about how the #coloradoflood affected #birds and wildlife in the area. http://t.co/6NxH3wr30v,on-topic,flood
381117639193423872,"Help Jonathan, Cailey &amp; The Doggie Depot recover from #boulderflood  http://t.co/7PKQVlX7Fm via @gofundme",off-topic,flood
381125650305667072,"This is 2013. A Christian commentator blames the floods in Colorado on....the Gays: http://t.co/vVH2qmAEc8  Religion, I told you !!!!",on-topic,flood
381130872209960960,"A Devastating Before/After Comparison of the Colorado Floods, Captured by Satellite http://t.co/pWmdFxQ922",on-topic,flood
381131081908371457,Evacuee Sadie and her new best friend Cook enjoying the sunny #estespark day! #COPets #COFloodRelief http://t.co/5sQ5jySX0T,off-topic,flood
381131472003821568,RT @latimes: Colorado flooding: Environmental toll compounds the troubles http://t.co/ABF4DU9H3l,on-topic,flood
381132537348632576,RT @HerzMuses: The #ColoradoFlood has craft breweries rallying to help. Here is a short list from @craftbeerdotcom  http://t.co/TBPIHuvhpf,on-topic,flood
381133543989972992,Don’t get Pulled Under: Tips for Spotting a Flood-Damaged Car http://t.co/qpiKHCMYt1 #COFlood #Flood #Insurance,on-topic,flood
381136010253320192,"RT @ABCWorldNews: Thousands of pets, including fish, rescued from Colorado floods as rescue teams promise no pets left behind: http://t.c…",on-topic,flood
